time;I
20:58:14:036;1369.00
20:58:14:227;1369.00
20:58:14:418;1369.00
20:58:14:617;1368.00
20:58:14:809;1368.00
20:58:15:008;1368.00
20:58:15:210;1369.00
20:58:15:389;1367.00
20:58:15:578;1367.00
20:58:15:773;1367.00
20:58:15:966;1367.00
20:58:16:158;1367.00
20:58:16:350;1367.00
20:58:16:540;1368.00
20:58:16:733;1367.00
20:58:16:926;1367.00
20:58:17:123;1367.00
20:58:17:320;1367.00
20:58:17:525;1367.00
20:58:17:698;1367.00
20:58:17:887;1366.00
20:58:18:082;1365.00
20:58:18:274;1365.00
20:58:18:464;1365.00
20:58:18:655;1365.00
20:58:18:848;1365.00
20:58:19:042;1367.00
20:58:19:238;1368.00
20:58:19:435;1366.00
20:58:19:633;1367.00
20:58:19:814;1367.00
20:58:20:001;1367.00
20:58:20:195;1367.00
20:58:20:384;1365.00
20:58:20:582;1365.00
20:58:20:775;1365.00
20:58:20:967;1365.00
20:58:21:163;1365.00
20:58:21:356;1365.00
20:58:21:551;1364.00
20:58:21:744;1365.00
20:58:21:946;1365.00
20:58:22:149;1364.00
20:58:22:321;1364.00
20:58:22:514;1363.00
20:58:22:707;1365.00
20:58:22:898;1362.00
20:58:23:092;1360.00
20:58:23:285;1360.00
20:58:23:476;1362.00
20:58:23:670;1362.00
20:58:23:860;1361.00
20:58:24:054;1362.00
20:58:24:259;1361.00
20:58:24:438;1361.00
20:58:24:632;1362.00
20:58:24:823;1362.00
20:58:25:012;1362.00
20:58:25:201;1360.00
20:58:25:394;1360.00
20:58:25:586;1360.00
20:58:25:779;1360.00
20:58:25:979;1361.00
20:58:26:171;1360.00
20:58:26:371;1362.00
20:58:26:569;1360.00
20:58:26:742;1363.00
20:58:26:936;1362.00
20:58:27:131;1362.00
20:58:27:321;1360.00
20:58:27:516;1361.00
20:58:27:708;1361.00
20:58:27:902;1361.00
20:58:28:099;1361.00
20:58:28:290;1361.00
20:58:28:486;1361.00
20:58:28:683;1359.00
20:58:28:860;1360.00
20:58:29:053;1359.00
20:58:29:247;1359.00
20:58:29:439;1360.00
20:58:29:631;1360.00
20:58:29:822;1360.00
20:58:30:016;1360.00
20:58:30:208;1359.00
20:58:30:400;1358.00
20:58:30:591;1360.00
20:58:30:794;1361.00
20:58:30:990;1360.00
20:58:31:167;1361.00
20:58:31:366;1356.00
20:58:31:553;1356.00
20:58:31:742;1358.00
20:58:31:936;1358.00
20:58:32:135;1356.00
20:58:32:327;1356.00
20:58:32:519;1357.00
20:58:32:711;1356.00
20:58:32:909;1356.00
20:58:33:100;1356.00
20:58:33:300;1356.00
20:58:33:485;1356.00
20:58:33:674;1355.00
20:58:33:871;1357.00
20:58:34:065;1355.00
20:58:34:254;1356.00
20:58:34:449;1354.00
20:58:34:635;1354.00
20:58:34:827;1356.00
20:58:35:026;1356.00
20:58:35:224;1354.00
20:58:35:425;1356.00
20:58:35:621;1356.00
20:58:35:796;1354.00
20:58:35:993;1354.00
20:58:36:182;1354.00
20:58:36:376;1356.00
20:58:36:565;1356.00
20:58:36:757;1355.00
20:58:36:952;1356.00
20:58:37:150;1358.00
20:58:37:337;1356.00
20:58:37:535;1357.00
20:58:37:733;1358.00
20:58:37:917;1358.00
20:58:38:109;1357.00
20:58:38:297;1358.00
20:58:38:491;1358.00
20:58:38:682;1356.00
20:58:38:880;1356.00
20:58:39:069;1356.00
20:58:39:263;1356.00
20:58:39:462;1356.00
20:58:39:648;1357.00
20:58:39:850;1356.00
20:58:40:041;1356.00
20:58:40:248;1355.00
20:58:40:427;1355.00
20:58:40:621;1354.00
20:58:40:813;1354.00
20:58:41:004;1354.00
20:58:41:195;1354.00
20:58:41:385;1354.00
20:58:41:576;1354.00
20:58:41:774;1353.00
20:58:41:966;1353.00
20:58:42:159;1353.00
20:58:42:359;1354.00
20:58:42:540;1352.00
20:58:42:728;1354.00
20:58:42:921;1352.00
20:58:43:125;1352.00
20:58:43:308;1352.00
20:58:43:503;1354.00
20:58:43:691;1352.00
20:58:43:891;1354.00
20:58:44:075;1351.00
20:58:44:279;1352.00
20:58:44:471;1351.00
20:58:44:671;1351.00
20:58:44:849;1349.00
20:58:45:041;1349.00
20:58:45:232;1349.00
20:58:45:423;1348.00
20:58:45:616;1349.00
20:58:45:811;1348.00
20:58:46:002;1348.00
20:58:46:198;1347.00
20:58:46:387;1349.00
20:58:46:584;1347.00
20:58:46:782;1347.00
20:58:46:983;1347.00
20:58:47:158;1349.00
20:58:47:347;1349.00
20:58:47:537;1349.00
20:58:47:733;1347.00
20:58:47:922;1347.00
20:58:48:115;1347.00
20:58:48:309;1348.00
20:58:48:506;1348.00
20:58:48:693;1347.00
20:58:48:894;1347.00
20:58:49:092;1347.00
20:58:49:274;1346.00
20:58:49:464;1347.00
20:58:49:655;1348.00
20:58:49:850;1348.00
20:58:50:042;1347.00
20:58:50:235;1348.00
20:58:50:425;1346.00
20:58:50:619;1347.00
20:58:50:813;1348.00
20:58:51:007;1346.00
20:58:51:210;1346.00
20:58:51:409;1345.00
20:58:51:582;1345.00
20:58:51:773;1345.00
20:58:51:966;1344.00
20:58:52:158;1345.00
20:58:52:353;1347.00
20:58:52:547;1347.00
20:58:52:741;1347.00
20:58:52:934;1346.00
20:58:53:131;1346.00
20:58:53:328;1345.00
20:58:53:510;1347.00
20:58:53:698;1345.00
20:58:53:890;1346.00
20:58:54:083;1346.00
20:58:54:275;1345.00
20:58:54:466;1345.00
20:58:54:657;1345.00
20:58:54:850;1344.00
20:58:55:045;1345.00
20:58:55:231;1344.00
20:58:55:430;1345.00
20:58:55:630;1343.00
20:58:55:805;1343.00
20:58:55:994;1343.00
20:58:56:185;1343.00
20:58:56:380;1343.00
20:58:56:569;1343.00
20:58:56:763;1343.00
20:58:56:959;1343.00
20:58:57:146;1341.00
20:58:57:345;1341.00
20:58:57:539;1343.00
20:58:57:739;1343.00
20:58:57:919;1343.00
20:58:58:111;1342.00
20:58:58:302;1343.00
20:58:58:495;1343.00
20:58:58:684;1344.00
20:58:58:875;1343.00
20:58:59:073;1343.00
20:58:59:266;1343.00
20:58:59:462;1342.00
20:58:59:656;1342.00
20:58:59:855;1341.00
20:59:00:040;1342.00
20:59:00:231;1343.00
20:59:00:421;1343.00
20:59:00:615;1341.00
20:59:00:805;1341.00
20:59:00:998;1341.00
20:59:01:193;1341.00
20:59:01:382;1341.00
20:59:01:579;1341.00
20:59:01:770;1341.00
20:59:01:966;1340.00
20:59:02:169;1341.00
20:59:02:348;1340.00
20:59:02:536;1340.00
20:59:02:732;1339.00
20:59:02:922;1339.00
20:59:03:115;1341.00
20:59:03:307;1339.00
20:59:03:504;1339.00
20:59:03:697;1340.00
20:59:03:889;1340.00
20:59:04:078;1340.00
20:59:04:278;1339.00
20:59:04:480;1339.00
20:59:04:660;1339.00
20:59:04:851;1339.00
20:59:05:044;1339.00
20:59:05:235;1337.00
20:59:05:428;1339.00
20:59:05:619;1339.00
20:59:05:812;1338.00
20:59:06:006;1339.00
20:59:06:192;1338.00
20:59:06:390;1338.00
20:59:06:594;1337.00
20:59:06:770;1337.00
20:59:06:961;1337.00
20:59:07:153;1337.00
20:59:07:342;1337.00
20:59:07:535;1339.00
20:59:07:728;1337.00
20:59:07:923;1337.00
20:59:08:121;1336.00
20:59:08:310;1337.00
20:59:08:507;1337.00
20:59:08:698;1335.00
20:59:08:895;1335.00
20:59:09:084;1335.00
20:59:09:273;1336.00
20:59:09:463;1335.00
20:59:09:656;1335.00
20:59:09:850;1335.00
20:59:10:046;1335.00
20:59:10:237;1335.00
20:59:10:432;1336.00
20:59:10:629;1336.00
20:59:10:815;1336.00
20:59:11:009;1337.00
20:59:11:219;1336.00
20:59:11:393;1336.00
20:59:11:585;1336.00
20:59:11:780;1336.00
20:59:11:972;1335.00
20:59:12:164;1337.00
20:59:12:356;1335.00
20:59:12:549;1336.00
20:59:12:740;1336.00
20:59:12:933;1334.00
20:59:13:130;1335.00
20:59:13:318;1333.00
20:59:13:532;1334.00
20:59:13:704;1334.00
20:59:13:895;1333.00
20:59:14:090;1335.00
20:59:14:281;1333.00
20:59:14:471;1333.00
20:59:14:665;1335.00
20:59:14:858;1333.00
20:59:15:047;1331.00
20:59:15:241;1327.00
20:59:15:442;1327.00
20:59:15:642;1329.00
20:59:15:845;1331.00
20:59:16:016;1333.00
20:59:16:209;1333.00
20:59:16:403;1331.00
20:59:16:597;1326.00
20:59:16:793;1323.00
20:59:16:983;1319.00
20:59:17:177;1318.00
20:59:17:369;1329.00
20:59:17:562;1331.00
20:59:17:755;1329.00
20:59:17:955;1324.00
20:59:18:153;1326.00
20:59:18:330;1322.00
20:59:18:523;1322.00
20:59:18:714;1311.00
20:59:18:911;1310.00
20:59:19:103;1318.00
20:59:19:300;1323.00
20:59:19:497;1326.00
20:59:19:683;1327.00
20:59:19:877;1325.00
20:59:20:073;1327.00
20:59:20:266;1325.00
20:59:20:466;1324.00
20:59:20:646;1324.00
20:59:20:837;1324.00
20:59:21:033;1326.00
20:59:21:223;1325.00
20:59:21:415;1324.00
20:59:21:605;1326.00
20:59:21:801;1324.00
20:59:21:995;1324.00
20:59:22:182;1324.00
20:59:22:380;1324.00
20:59:22:574;1324.00
20:59:22:778;1325.00
20:59:22:956;1323.00
20:59:23:147;1325.00
20:59:23:335;1323.00
20:59:23:527;1323.00
20:59:23:721;1323.00
20:59:23:914;1325.00
20:59:24:104;1325.00
20:59:24:301;1324.00
20:59:24:490;1324.00
20:59:24:689;1324.00
20:59:24:892;1324.00
20:59:25:096;1322.00
20:59:25:269;1323.00
20:59:25:460;1323.00
20:59:25:650;1323.00
20:59:25:842;1323.00
20:59:26:036;1323.00
20:59:26:230;1323.00
20:59:26:423;1321.00
20:59:26:617;1323.00
20:59:26:806;1323.00
20:59:27:008;1323.00
20:59:27:208;1321.00
20:59:27:385;1323.00
20:59:27:576;1322.00
20:59:27:763;1320.00
20:59:27:957;1320.00
20:59:28:150;1320.00
20:59:28:345;1320.00
20:59:28:540;1320.00
20:59:28:733;1320.00
20:59:28:925;1320.00
20:59:29:121;1322.00
20:59:29:310;1320.00
20:59:29:515;1320.00
20:59:29:718;1320.00
20:59:29:892;1319.00
20:59:30:081;1319.00
20:59:30:275;1318.00
20:59:30:464;1318.00
20:59:30:657;1318.00
20:59:30:848;1318.00
20:59:31:047;1318.00
20:59:31:232;1318.00
20:59:31:445;1319.00
20:59:31:619;1319.00
20:59:31:821;1320.00
20:59:32:002;1320.00
20:59:32:199;1320.00
20:59:32:389;1320.00
20:59:32:583;1320.00
20:59:32:776;1320.00
20:59:32:970;1318.00
20:59:33:165;1318.00
20:59:33:361;1318.00
20:59:33:554;1318.00
20:59:33:746;1320.00
20:59:33:954;1319.00
20:59:34:129;1322.00
20:59:34:324;1319.00
20:59:34:516;1318.00
20:59:34:712;1320.00
20:59:34:905;1320.00
20:59:35:095;1320.00
20:59:35:287;1318.00
20:59:35:481;1318.00
20:59:35:680;1318.00
20:59:35:870;1317.00
20:59:36:060;1318.00
20:59:36:266;1318.00
20:59:36:448;1318.00
20:59:36:636;1318.00
20:59:36:825;1318.00
20:59:37:021;1318.00
20:59:37:214;1316.00
20:59:37:404;1316.00
20:59:37:598;1315.00
20:59:37:793;1315.00
20:59:37:993;1315.00
20:59:38:186;1315.00
20:59:38:378;1313.00
20:59:38:580;1314.00
20:59:38:760;1314.00
20:59:38:945;1314.00
20:59:39:140;1314.00
20:59:39:330;1316.00
20:59:39:526;1315.00
20:59:39:718;1314.00
20:59:39:906;1314.00
20:59:40:100;1315.00
20:59:40:293;1315.00
20:59:40:492;1315.00
20:59:40:688;1315.00
20:59:40:882;1312.00
20:59:41:066;1315.00
20:59:41:260;1313.00
20:59:41:452;1314.00
20:59:41:644;1314.00
20:59:41:838;1315.00
20:59:42:031;1316.00
20:59:42:223;1316.00
20:59:42:415;1315.00
20:59:42:608;1315.00
20:59:42:808;1313.00
20:59:42:999;1311.00
20:59:43:181;1311.00
20:59:43:374;1311.00
20:59:43:563;1310.00
20:59:43:755;1309.00
20:59:43:945;1304.00
20:59:44:138;1297.00
20:59:44:335;1291.00
20:59:44:526;1287.00
20:59:44:719;1280.00
20:59:44:918;1274.00
20:59:45:118;1270.00
20:59:45:316;1270.00
20:59:45:489;1270.00
20:59:45:684;1271.00
20:59:45:873;1269.00
20:59:46:065;1270.00
20:59:46:261;1267.00
20:59:46:452;1270.00
20:59:46:645;1270.00
20:59:46:839;1269.00
20:59:47:032;1270.00
20:59:47:230;1270.00
20:59:47:430;1269.00
20:59:47:612;1268.00
20:59:47:801;1268.00
20:59:47:996;1268.00
20:59:48:187;1267.00
20:59:48:375;1267.00
20:59:48:568;1268.00
20:59:48:762;1268.00
20:59:48:956;1267.00
20:59:49:157;1268.00
20:59:49:343;1268.00
20:59:49:540;1268.00
20:59:49:740;1260.00
20:59:49:926;1262.00
20:59:50:113;1262.00
20:59:50:307;1260.00
20:59:50:504;1262.00
20:59:50:694;1262.00
20:59:50:887;1262.00
20:59:51:082;1260.00
20:59:51:272;1261.00
20:59:51:472;1267.00
20:59:51:658;1265.00
20:59:51:858;1265.00
20:59:52:055;1264.00
20:59:52:258;1260.00
20:59:52:432;1260.00
20:59:52:621;1257.00
20:59:52:818;1259.00
20:59:53:008;1260.00
20:59:53:204;1254.00
20:59:53:397;1254.00
20:59:53:590;1261.00
20:59:53:782;1266.00
20:59:53:978;1265.00
20:59:54:174;1262.00
20:59:54:362;1262.00
20:59:54:565;1263.00
20:59:54:759;1263.00
20:59:54:946;1262.00
20:59:55:137;1262.00
20:59:55:328;1262.00
20:59:55:518;1259.00
20:59:55:712;1260.00
20:59:55:905;1260.00
20:59:56:094;1260.00
20:59:56:287;1256.00
20:59:56:484;1255.00
20:59:56:678;1255.00
20:59:56:879;1257.00
20:59:57:057;1257.00
20:59:57:245;1259.00
20:59:57:437;1259.00
20:59:57:628;1259.00
20:59:57:822;1259.00
20:59:58:013;1255.00
20:59:58:203;1245.00
20:59:58:405;1233.00
20:59:58:591;1265.00
20:59:58:792;1292.00
20:59:58:993;1300.00
20:59:59:164;1304.00
20:59:59:359;1304.00
20:59:59:554;1301.00
20:59:59:745;1299.00
20:59:59:934;1299.00
21:00:00:124;1299.00
21:00:00:318;1298.00
21:00:00:507;1297.00
21:00:00:705;1298.00
21:00:00:899;1296.00
21:00:01:102;1294.00
21:00:01:286;1292.00
21:00:01:474;1281.00
21:00:01:669;1274.00
21:00:01:857;1274.00
21:00:02:050;1282.00
21:00:02:246;1295.00
21:00:02:437;1299.00
21:00:02:634;1302.00
21:00:02:824;1300.00
21:00:03:015;1297.00
21:00:03:219;1299.00
21:00:03:415;1300.00
21:00:03:599;1301.00
21:00:03:790;1302.00
21:00:03:977;1301.00
21:00:04:171;1301.00
21:00:04:363;1301.00
21:00:04:556;1300.00
21:00:04:752;1300.00
21:00:04:946;1300.00
21:00:05:143;1300.00
21:00:05:338;1300.00
21:00:05:530;1300.00
21:00:05:730;1300.00
21:00:05:931;1302.00
21:00:06:098;1300.00
21:00:06:292;1300.00
21:00:06:486;1300.00
21:00:06:678;1299.00
21:00:06:876;1300.00
21:00:07:069;1299.00
21:00:07:266;1299.00
21:00:07:451;1298.00
21:00:07:647;1298.00
21:00:07:840;1298.00
21:00:08:039;1298.00
21:00:08:221;1298.00
21:00:08:413;1298.00
21:00:08:605;1298.00
21:00:08:797;1298.00
21:00:08:991;1298.00
21:00:09:183;1296.00
21:00:09:380;1297.00
21:00:09:577;1298.00
21:00:09:769;1298.00
21:00:09:967;1296.00
21:00:10:149;1298.00
21:00:10:336;1297.00
21:00:10:527;1297.00
21:00:10:722;1297.00
21:00:10:913;1299.00
21:00:11:107;1299.00
21:00:11:300;1299.00
21:00:11:494;1299.00
21:00:11:685;1299.00
21:00:11:879;1299.00
21:00:12:079;1297.00
21:00:12:281;1297.00
21:00:12:451;1297.00
21:00:12:647;1295.00
21:00:12:840;1296.00
21:00:13:032;1295.00
21:00:13:225;1295.00
21:00:13:419;1293.00
21:00:13:615;1294.00
21:00:13:802;1294.00
21:00:13:995;1294.00
21:00:14:189;1295.00
21:00:14:386;1295.00
21:00:14:595;1295.00
21:00:14:772;1295.00
21:00:14:963;1295.00
21:00:15:158;1293.00
21:00:15:348;1293.00
21:00:15:540;1295.00
21:00:15:736;1295.00
21:00:15:932;1295.00
21:00:16:127;1295.00
21:00:16:324;1293.00
21:00:16:518;1293.00
21:00:16:708;1292.00
21:00:16:908;1294.00
21:00:17:109;1291.00
21:00:17:289;1291.00
21:00:17:479;1290.00
21:00:17:673;1288.00
21:00:17:862;1288.00
21:00:18:058;1284.00
21:00:18:249;1284.00
21:00:18:442;1284.00
21:00:18:632;1284.00
21:00:18:824;1285.00
21:00:19:020;1285.00
21:00:19:221;1285.00
21:00:19:425;1286.00
21:00:19:600;1285.00
21:00:19:787;1286.00
21:00:19:981;1284.00
21:00:20:174;1283.00
21:00:20:364;1285.00
21:00:20:561;1285.00
21:00:20:753;1285.00
21:00:20:944;1285.00
21:00:21:140;1284.00
21:00:21:334;1286.00
21:00:21:534;1286.00
21:00:21:713;1286.00
21:00:21:906;1286.00
21:00:22:096;1288.00
21:00:22:288;1287.00
21:00:22:483;1287.00
21:00:22:672;1287.00
21:00:22:865;1287.00
21:00:23:054;1287.00
21:00:23:253;1287.00
21:00:23:449;1286.00
21:00:23:633;1286.00
21:00:23:824;1284.00
21:00:24:018;1285.00
21:00:24:218;1284.00
21:00:24:404;1284.00
21:00:24:599;1284.00
21:00:24:790;1283.00
21:00:24:980;1285.00
21:00:25:175;1285.00
21:00:25:362;1285.00
21:00:25:551;1284.00
21:00:25:760;1284.00
21:00:25:935;1284.00
21:00:26:130;1283.00
21:00:26:324;1283.00
21:00:26:514;1282.00
21:00:26:707;1284.00
21:00:26:900;1283.00
21:00:27:091;1283.00
21:00:27:287;1284.00
21:00:27:479;1283.00
21:00:27:676;1284.00
21:00:27:867;1284.00
21:00:28:070;1285.00
21:00:28:247;1284.00
21:00:28:436;1283.00
21:00:28:630;1284.00
21:00:28:825;1282.00
21:00:29:016;1282.00
21:00:29:209;1283.00
21:00:29:402;1282.00
21:00:29:598;1281.00
21:00:29:789;1282.00
21:00:29:981;1279.00
21:00:30:179;1281.00
21:00:30:389;1283.00
21:00:30:554;1282.00
21:00:30:743;1283.00
21:00:30:937;1283.00
21:00:31:124;1283.00
21:00:31:315;1283.00
21:00:31:508;1282.00
21:00:31:700;1282.00
21:00:31:894;1281.00
21:00:32:090;1282.00
21:00:32:293;1284.00
21:00:32:473;1281.00
21:00:32:666;1282.00
21:00:32:858;1282.00
21:00:33:052;1282.00
21:00:33:244;1282.00
21:00:33:434;1282.00
21:00:33:623;1281.00
21:00:33:814;1281.00
21:00:34:010;1280.00
21:00:34:204;1280.00
21:00:34:395;1280.00
21:00:34:588;1280.00
21:00:34:778;1280.00
21:00:34:970;1280.00
21:00:35:161;1279.00
21:00:35:354;1279.00
21:00:35:543;1278.00
21:00:35:742;1278.00
21:00:35:931;1278.00
21:00:36:136;1278.00
21:00:36:330;1280.00
21:00:36:505;1277.00
21:00:36:698;1278.00
21:00:36:885;1277.00
21:00:37:077;1277.00
21:00:37:268;1277.00
21:00:37:459;1277.00
21:00:37:651;1277.00
21:00:37:843;1277.00
21:00:38:038;1277.00
21:00:38:239;1277.00
21:00:38:439;1277.00
21:00:38:625;1276.00
21:00:38:811;1276.00
21:00:39:004;1276.00
21:00:39:193;1277.00
21:00:39:383;1277.00
21:00:39:577;1275.00
21:00:39:769;1278.00
21:00:39:963;1278.00
21:00:40:158;1276.00
21:00:40:353;1276.00
21:00:40:552;1274.00
21:00:40:728;1276.00
21:00:40:919;1274.00
21:00:41:116;1274.00
21:00:41:310;1276.00
21:00:41:506;1276.00
21:00:41:695;1276.00
21:00:41:888;1274.00
21:00:42:081;1274.00
21:00:42:278;1275.00
21:00:42:464;1275.00
21:00:42:664;1273.00
21:00:42:862;1275.00
21:00:43:041;1275.00
21:00:43:238;1275.00
21:00:43:425;1274.00
21:00:43:622;1274.00
21:00:43:816;1275.00
21:00:44:005;1274.00
21:00:44:200;1274.00
21:00:44:392;1274.00
21:00:44:588;1274.00
21:00:44:778;1274.00
21:00:44:965;1273.00
21:00:45:177;1271.00
21:00:45:357;1272.00
21:00:45:547;1272.00
21:00:45:744;1274.00
21:00:45:937;1276.00
21:00:46:127;1274.00
21:00:46:319;1272.00
21:00:46:509;1272.00
21:00:46:704;1272.00
21:00:46:896;1272.00
21:00:47:090;1273.00
21:00:47:289;1273.00
21:00:47:488;1272.00
21:00:47:661;1269.00
21:00:47:855;1271.00
21:00:48:048;1272.00
21:00:48:238;1272.00
21:00:48:434;1274.00
21:00:48:627;1273.00
21:00:48:819;1272.00
21:00:49:010;1269.00
21:00:49:210;1269.00
21:00:49:399;1270.00
21:00:49:598;1268.00
21:00:49:809;1269.00
21:00:49:973;1269.00
21:00:50:165;1269.00
21:00:50:356;1270.00
21:00:50:549;1268.00
21:00:50:741;1268.00
21:00:50:934;1267.00
21:00:51:129;1269.00
21:00:51:317;1269.00
21:00:51:517;1269.00
21:00:51:711;1267.00
21:00:51:910;1267.00
21:00:52:089;1267.00
21:00:52:281;1268.00
21:00:52:470;1267.00
21:00:52:665;1266.00
21:00:52:856;1266.00
21:00:53:049;1266.00
21:00:53:242;1266.00
21:00:53:431;1266.00
21:00:53:627;1268.00
21:00:53:815;1267.00
21:00:54:023;1266.00
21:00:54:200;1266.00
21:00:54:393;1267.00
21:00:54:584;1266.00
21:00:54:774;1267.00
21:00:54:965;1266.00
21:00:55:158;1266.00
21:00:55:349;1265.00
21:00:55:542;1264.00
21:00:55:738;1265.00
21:00:55:932;1266.00
21:00:56:133;1268.00
21:00:56:335;1266.00
21:00:56:507;1267.00
21:00:56:701;1266.00
21:00:56:892;1266.00
21:00:57:085;1267.00
21:00:57:280;1266.00
21:00:57:471;1266.00
21:00:57:663;1267.00
21:00:57:861;1265.00
21:00:58:054;1265.00
21:00:58:248;1266.00
21:00:58:446;1256.00
21:00:58:645;1261.00
21:00:58:827;1264.00
21:00:59:017;1266.00
21:00:59:211;1265.00
21:00:59:402;1265.00
21:00:59:597;1266.00
21:00:59:787;1265.00
21:00:59:986;1266.00
21:01:00:175;1267.00
21:01:00:368;1267.00
21:01:00:564;1266.00
21:01:00:753;1266.00
21:01:00:959;1265.00
21:01:01:139;1267.00
21:01:01:330;1265.00
21:01:01:520;1265.00
21:01:01:715;1264.00
21:01:01:906;1264.00
21:01:02:103;1264.00
21:01:02:292;1264.00
21:01:02:483;1264.00
21:01:02:679;1264.00
21:01:02:875;1262.00
21:01:03:069;1264.00
21:01:03:271;1266.00
21:01:03:448;1264.00
21:01:03:641;1266.00
21:01:03:836;1266.00
21:01:04:026;1264.00
21:01:04:222;1264.00
21:01:04:414;1266.00
21:01:04:606;1264.00
21:01:04:802;1264.00
21:01:04:999;1264.00
21:01:05:195;1264.00
21:01:05:386;1263.00
21:01:05:584;1264.00
21:01:05:780;1264.00
21:01:05:983;1265.00
21:01:06:161;1262.00
21:01:06:351;1262.00
21:01:06:545;1262.00
21:01:06:738;1262.00
21:01:06:933;1264.00
21:01:07:125;1262.00
21:01:07:315;1263.00
21:01:07:510;1263.00
21:01:07:701;1263.00
21:01:07:898;1262.00
21:01:08:099;1262.00
21:01:08:297;1262.00
21:01:08:469;1262.00
21:01:08:662;1262.00
21:01:08:852;1262.00
21:01:09:047;1261.00
21:01:09:239;1262.00
21:01:09:431;1262.00
21:01:09:626;1262.00
21:01:09:815;1263.00
21:01:10:013;1263.00
21:01:10:214;1263.00
21:01:10:407;1263.00
21:01:10:584;1265.00
21:01:10:777;1263.00
21:01:10:975;1264.00
21:01:11:165;1264.00
21:01:11:359;1265.00
21:01:11:549;1263.00
21:01:11:742;1262.00
21:01:11:935;1262.00
21:01:12:130;1264.00
21:01:12:326;1262.00
21:01:12:521;1262.00
21:01:12:719;1264.00
21:01:12:922;1261.00
21:01:13:101;1262.00
21:01:13:297;1263.00
21:01:13:490;1261.00
21:01:13:682;1263.00
21:01:13:873;1262.00
21:01:14:065;1261.00
21:01:14:261;1262.00
21:01:14:452;1260.00
21:01:14:645;1262.00
21:01:14:835;1261.00
21:01:15:035;1261.00
21:01:15:235;1259.00
21:01:15:414;1260.00
21:01:15:611;1261.00
21:01:15:798;1260.00
21:01:15:992;1260.00
21:01:16:185;1261.00
21:01:16:378;1260.00
21:01:16:569;1261.00
21:01:16:761;1261.00
21:01:16:962;1260.00
21:01:17:162;1260.00
21:01:17:343;1259.00
21:01:17:533;1259.00
21:01:17:725;1259.00
21:01:17:921;1259.00
21:01:18:114;1259.00
21:01:18:305;1259.00
21:01:18:501;1259.00
21:01:18:693;1259.00
21:01:18:884;1257.00
21:01:19:078;1258.00
21:01:19:267;1257.00
21:01:19:467;1258.00
21:01:19:667;1257.00
21:01:19:850;1257.00
21:01:20:043;1257.00
21:01:20:237;1257.00
21:01:20:426;1257.00
21:01:20:618;1257.00
21:01:20:812;1257.00
21:01:21:005;1257.00
21:01:21:198;1257.00
21:01:21:392;1257.00
21:01:21:583;1257.00
21:01:21:780;1256.00
21:01:21:979;1256.00
21:01:22:163;1256.00
21:01:22:358;1255.00
21:01:22:551;1257.00
21:01:22:743;1255.00
21:01:22:930;1255.00
21:01:23:119;1255.00
21:01:23:312;1255.00
21:01:23:504;1255.00
21:01:23:692;1257.00
21:01:23:893;1255.00
21:01:24:104;1255.00
21:01:24:273;1255.00
21:01:24:466;1255.00
21:01:24:657;1255.00
21:01:24:849;1255.00
21:01:25:039;1255.00
21:01:25:233;1255.00
21:01:25:428;1254.00
21:01:25:626;1254.00
21:01:25:812;1254.00
21:01:26:008;1255.00
21:01:26:207;1255.00
21:01:26:409;1255.00
21:01:26:585;1255.00
21:01:26:778;1253.00
21:01:26:966;1251.00
21:01:27:156;1253.00
21:01:27:351;1253.00
21:01:27:543;1253.00
21:01:27:740;1253.00
21:01:27:936;1253.00
21:01:28:128;1252.00
21:01:28:318;1252.00
21:01:28:521;1251.00
21:01:28:698;1251.00
21:01:28:894;1252.00
21:01:29:089;1252.00
21:01:29:282;1252.00
21:01:29:476;1251.00
21:01:29:671;1251.00
21:01:29:861;1251.00
21:01:30:054;1251.00
21:01:30:251;1252.00
21:01:30:440;1250.00
21:01:30:638;1251.00
21:01:30:833;1250.00
21:01:31:023;1250.00
21:01:31:209;1250.00
21:01:31:400;1251.00
21:01:31:594;1251.00
21:01:31:786;1249.00
21:01:31:980;1250.00
21:01:32:174;1251.00
21:01:32:367;1251.00
21:01:32:560;1249.00
21:01:32:761;1251.00
21:01:32:949;1248.00
21:01:33:144;1250.00
21:01:33:344;1249.00
21:01:33:544;1250.00
21:01:33:718;1249.00
21:01:33:910;1247.00
21:01:34:102;1247.00
21:01:34:296;1247.00
21:01:34:488;1247.00
21:01:34:682;1249.00
21:01:34:877;1247.00
21:01:35:067;1247.00
21:01:35:265;1249.00
21:01:35:456;1248.00
21:01:35:652;1247.00
21:01:35:857;1249.00
21:01:36:027;1248.00
21:01:36:222;1247.00
21:01:36:414;1248.00
21:01:36:611;1246.00
21:01:36:800;1247.00
21:01:36:995;1248.00
21:01:37:192;1248.00
21:01:37:389;1248.00
21:01:37:579;1248.00
21:01:37:786;1247.00
21:01:37:959;1247.00
21:01:38:153;1248.00
21:01:38:345;1248.00
21:01:38:541;1246.00
21:01:38:731;1246.00
21:01:38:921;1246.00
21:01:39:111;1246.00
21:01:39:304;1244.00
